"Firstseen (UTC)";"Threat";"Malware";"Host";"URL";"Status";"Registrar";"IP address(es)";"ASN(s)";"Country"
"2017-11-07 11:58:38";"Distribution Site";"Locky";"teesaddiction.com";"http://teesaddiction.com/JHgd3Dees";"offline";"Tucows Domains Inc.";"217.73.227.10";"31034";"IT"
"2017-11-07 11:58:34";"Distribution Site";"Locky";"florastor.net";"http://florastor.net/JHgd3Dees";"offline";"Internet Domain Service BS Corp";"147.135.3.98";"16276";"US"
"2017-11-07 11:58:29";"Distribution Site";"Locky";"heinzig.info";"http://heinzig.info/JHgd3Dees";"offline";"PSI-USA; Inc. dba Domain Robot";"46.4.156.11";"24940";"DE"
"2017-11-07 06:42:49";"Distribution Site";"Locky";"jimhalltreeservice.com";"http://jimhalltreeservice.com/mnbv374";"offline";"GoDaddy.com; LLC";"173.199.179.134";"32244";"US"
"2017-11-07 06:42:43";"Distribution Site";"Locky";"hilaryandsavio.com";"http://hilaryandsavio.com/mnbv374";"offline";"1&1 Internet SE";"72.249.127.194";"55045";"US"
"2017-11-07 06:42:39";"Distribution Site";"Locky";"ist-profy.ru";"http://ist-profy.ru/mnbv374";"offline";"R01-RU";"90.156.144.159";"25532";"RU"
"2017-11-07 06:42:35";"Distribution Site";"Locky";"lvps212-67-205-60.vps.webfusion.co.uk";"http://lvps212-67-205-60.vps.webfusion.co.uk/mnbv374";"offline";"123-Reg Limited t/a 123-reg";"212.67.205.60";"20738";"GB"
"2017-11-07 06:42:31";"Distribution Site";"Locky";"toftinrontonsfo.info";"http://toftinrontonsfo.info/p66/mnbv374";"offline";"Eranet International Limited";"";"";""
"2017-11-07 06:42:26";"Distribution Site";"Locky";"nikom.be";"http://nikom.be/mnbv374";"offline";"Registrar.eu";"46.30.215.122";"51468";"DK"
"2017-11-07 06:42:22";"Distribution Site";"Locky";"michelsmarkt.de";"http://michelsmarkt.de/mnbv374";"offline";"";"173.212.228.135";"51167";"DE"
"2017-11-07 06:42:18";"Distribution Site";"Locky";"l-up.net";"http://l-up.net/mnbv374";"offline";"JSC Registrar R01";"89.104.72.196";"39494";"RU"
"2017-11-06 22:50:29";"C2";"Locky";"82.202.221.88";"http://82.202.221.88/imageload.cgi";"offline";"";"82.202.221.88";"49505";"RU"
"2017-11-05 11:12:55";"C2";"Locky";"sqsigig.pw";"http://sqsigig.pw/main.php";"offline";"Namecheap";"208.100.26.251";"32748";"US"
"2017-11-05 11:12:55";"C2";"Locky";"ozfin.ru";"http://ozfin.ru/main.php";"offline";"REGTIME-RU";"31.184.196.78";"44050";"RU"
"2017-11-04 10:50:45";"Distribution Site";"Locky";"cibeservice.it";"http://cibeservice.it/HkkfY73r";"offline";"ARUBA-REG";"77.81.232.130";"31034";"IT"
"2017-11-04 10:50:41";"Distribution Site";"Locky";"fsol.co.za";"http://fsol.co.za/HkkfY73r";"offline";"";"149.3.135.72";"20860";"GB"
"2017-11-04 10:50:38";"Distribution Site";"Locky";"euroregistro.net";"http://euroregistro.net/HkkfY73r";"offline";"PDR Ltd. d/b/a PublicDomainRegistry.com";"31.24.154.172";"50926";"ES"
"2017-11-04 10:50:35";"Distribution Site";"Locky";"dangelofavata.com";"http://dangelofavata.com/HkkfY73r";"offline";"Gandi SAS";"46.28.0.123";"52030";"IT"
"2017-11-04 10:50:26";"Distribution Site";"Locky";"ceocfonewsline.com";"http://ceocfonewsline.com/HkkfY73r";"offline";"eNom; Inc.";"98.124.251.69";"21740";"US"
"2017-11-03 11:30:42";"Distribution Site";"Locky";"san-syo.co.jp";"http://san-syo.co.jp/dhYtebv3";"offline";"";"119.75.238.11";"17941";"JP"
"2017-11-03 11:30:36";"Distribution Site";"Locky";"twonkygames.com";"http://twonkygames.com/dhYtebv3";"offline";"PSI-USA; Inc. dba Domain Robot";"85.25.242.138";"8972";"DE"
"2017-11-03 11:30:33";"Distribution Site";"Locky";"pwmsteel.com";"http://pwmsteel.com/dhYtebv3";"offline";"DomainPeople; Inc.";"216.251.43.11";"14116";"US"
"2017-11-03 11:30:29";"Distribution Site";"Locky";"pabxconsultants.co.za";"http://pabxconsultants.co.za/dhYtebv3";"offline";"";"41.72.154.151";"37153";"ZA"
"2017-11-03 11:30:25";"Distribution Site";"Locky";"saranville.com";"http://saranville.com/dhYtebv3";"offline";"OnlineNIC; Inc.";"27.254.148.14";"9891";"TH"
"2017-11-03 11:30:19";"Distribution Site";"Locky";"evengrollighromsof.net";"http://evengrollighromsof.net/p66/dhYtebv3";"offline";"Eranet International Limited";"";"";""
"2017-11-03 11:30:15";"Distribution Site";"Locky";"visualindesign.be";"http://visualindesign.be/dhYtebv3";"offline";"OVH";"5.135.178.149";"16276";"FR"
"2017-11-02 19:55:21";"Distribution Site";"Locky";"ollyandfriends.de";"http://ollyandfriends.de/Jgsn5srs";"offline";"";"85.119.155.42";"8972";"DE"
"2017-11-02 19:55:17";"Distribution Site";"Locky";"verwadirephen.info";"http://verwadirephen.info/p66/Jgsn5srs";"offline";"Eranet International Limited";"";"";""
"2017-11-02 19:55:14";"Distribution Site";"Locky";"remers-messebau.de";"http://remers-messebau.de/Jgsn5srs";"offline";"";"89.163.140.72";"24961";"DE"
"2017-11-02 19:55:09";"Distribution Site";"Locky";"michelsmarkt.de";"http://michelsmarkt.de/Jgsn5srs";"offline";"";"173.212.228.135";"51167";"DE"
"2017-11-02 19:55:05";"Distribution Site";"Locky";"noya-en.eu";"http://noya-en.eu/Jgsn5srs";"offline";"Registrar.eu";"185.107.213.135";"48635";"NL"
"2017-11-02 19:55:01";"Distribution Site";"Locky";"ruemmelin.info";"http://ruemmelin.info/Jgsn5srs";"offline";"PSI-USA; Inc. dba Domain Robot";"81.90.33.38";"25058";"DE"
"2017-11-02 19:54:58";"Distribution Site";"Locky";"primeassociatesinc.com";"http://primeassociatesinc.com/Jgsn5srs";"offline";"eNom; Inc.";"209.54.51.32";"54782";"US"
"2017-11-02 12:01:59";"Distribution Site";"Locky";"lvps212-67-205-60.vps.webfusion.co.uk";"http://lvps212-67-205-60.vps.webfusion.co.uk/O77enbdGF5";"offline";"123-Reg Limited t/a 123-reg";"212.67.205.60";"20738";"GB"
"2017-11-02 12:01:57";"Distribution Site";"Locky";"minascriptandart.nl";"http://minascriptandart.nl/O77enbdGF5";"offline";"Renaissance IT";"85.17.104.175";"60781";"NL"
"2017-11-02 12:01:53";"Distribution Site";"Locky";"hilaryandsavio.com";"http://hilaryandsavio.com/O77enbdGF5";"offline";"1&1 Internet SE";"72.249.127.194";"55045";"US"
"2017-11-02 12:01:50";"Distribution Site";"Locky";"ist-profy.ru";"http://ist-profy.ru/O77enbdGF5";"offline";"R01-RU";"90.156.144.159";"25532";"RU"
"2017-11-02 12:01:45";"Distribution Site";"Locky";"m.monteschiavo.com";"http://m.monteschiavo.com/O77enbdGF5";"offline";"EuroDNS S.A";"195.96.193.23";"8265";"IT"
"2017-11-02 12:01:42";"Distribution Site";"Locky";"matternomatter.com";"http://matternomatter.com/O77enbdGF5";"offline";"Tucows Domains Inc.";"149.3.135.72";"20860";"GB"
"2017-11-01 10:50:08";"Distribution Site";"Locky";"claridge-holdings.com";"http://claridge-holdings.com/ndgHSKFte4";"offline";"Web Commerce Communications Limited dba WebNic.cc";"202.160.120.194";"9892";"SG"
"2017-11-01 10:50:01";"Distribution Site";"Locky";"envi-herzog.de";"http://envi-herzog.de/ndgHSKFte4";"offline";"";"194.116.187.130";"45031";"DE"
"2017-11-01 10:49:58";"Distribution Site";"Locky";"transmercasa.com";"http://transmercasa.com/ndgHSKFte4";"offline";"GoDaddy.com; LLC";"62.210.167.169";"12876";"FR"
"2017-11-01 10:49:53";"Distribution Site";"Locky";"aurea-art.ru";"http://aurea-art.ru/ndgHSKFte4";"offline";"RU-CENTER-RU";"";"";""
"2017-11-01 10:49:51";"Distribution Site";"Locky";"dotecnia.cl";"http://dotecnia.cl/ndgHSKFte4";"offline";"";"72.249.104.96";"55045";"US"
"2017-11-01 10:49:46";"Distribution Site";"Locky";"celebrityonline.cz";"http://celebrityonline.cz/ndgHSKFte4";"offline";"REG-INTERNET-CZ";"";"";""
"2017-11-01 06:12:51";"Distribution Site";"Locky";"cirad.or.id";"http://cirad.or.id/JHGbdc34";"offline";"";"202.145.0.45";"17884";"ID"
"2017-11-01 06:12:43";"Distribution Site";"Locky";"givagarden.com";"http://givagarden.com/JHGbdc34";"offline";"Tucows Domains Inc.";"93.186.244.43";"31034";"IT"
"2017-11-01 06:12:40";"Distribution Site";"Locky";"ingress.kannste.net";"http://ingress.kannste.net/JHGbdc34";"offline";"Cronon AG";"85.214.249.115";"6724";"DE"
"2017-11-01 06:12:37";"Distribution Site";"Locky";"internet-webshops.de";"http://internet-webshops.de/JHGbdc34";"offline";"";"217.160.224.147";"8560";"DE"
"2017-10-31 09:53:09";"Distribution Site";"Locky";"hotelxaguate.com";"http://hotelxaguate.com/HUgfrse7";"offline";"PDR Ltd. d/b/a PublicDomainRegistry.com";"162.144.46.116";"46606";"US"
"2017-10-31 09:53:06";"Distribution Site";"Locky";"rosiautosuli.hu";"http://rosiautosuli.hu/HUgfrse7";"offline";"";"87.229.45.38";"29278";"HU"
"2017-10-31 09:53:02";"Distribution Site";"Locky";"edificioexpo.com";"http://edificioexpo.com/HUgfrse7";"offline";"Arsys Internet; S.L. d/b/a NICLINE.COM";"94.23.221.122";"16276";"FR"
"2017-10-31 09:53:00";"Distribution Site";"Locky";"cqaqualite.com";"http://cqaqualite.com/HUgfrse7";"offline";"1&1 Internet SE";"216.250.115.36";"8560";"US"
"2017-10-31 09:52:56";"Distribution Site";"Locky";"first-paris-properties.com";"http://first-paris-properties.com/HUgfrse7";"offline";"OVH";"";"";""
"2017-10-31 09:43:50";"C2";"Locky";"aechjic.pw";"http://aechjic.pw/data/info.php";"offline";"Namecheap";"208.100.26.251";"32748";"US"
"2017-10-31 09:43:50";"C2";"Locky";"95.85.19.195";"http://95.85.19.195/data/info.php";"offline";"";"95.85.19.195";"14061";"NL"
"2017-10-30 15:39:33";"Distribution Site";"Locky";"hobbystube.net";"http://hobbystube.net/niueyft38";"offline";"CPS-Datensysteme GmbH";"83.220.128.111";"25074";"DE"
"2017-10-30 15:39:31";"Distribution Site";"Locky";"fuettern24.de";"http://fuettern24.de/niueyft38";"offline";"";"176.28.9.111";"8972";"DE"
"2017-10-30 15:39:29";"Distribution Site";"Locky";"dvprojekt.hr";"http://dvprojekt.hr/niueyft38";"offline";"";"213.202.100.90";"13046";"HR"
"2017-10-29 00:14:56";"C2";"PayCrypt";"calicutsaawariya.com";"http://calicutsaawariya.com/wp-content/themes/sushi/fonts/stat/";"offline";"GoDaddy.com; LLC";"192.185.182.56";"20013";"US"
"2017-10-29 00:14:56";"C2";"PayCrypt";"calicutsaawariya.com";"http://calicutsaawariya.com/wp-content/themes/sushi/fonts/pass/";"offline";"GoDaddy.com; LLC";"192.185.182.56";"20013";"US"
"2017-10-28 22:59:47";"C2";"PayCrypt";"the-arts-today.com";"http://the-arts-today.com/wp-content/themes/advocate/pass/";"offline";"GoDaddy.com; LLC";"192.185.41.213";"20013";"US"
"2017-10-24 11:20:10";"Distribution Site";"Locky";"themclarenfamily.com";"http://themclarenfamily.com/kjhgFG";"offline";"Key-Systems GmbH";"92.48.90.34";"29550";"GB"
"2017-10-24 11:20:08";"Distribution Site";"Locky";"tatianadecastelbajac.fr";"http://tatianadecastelbajac.fr/kjhgFG";"offline";"AMEN / Agence des M�dias Num�riques";"";"";""
"2017-10-24 11:20:06";"Distribution Site";"Locky";"video.rb-webdev.de";"http://video.rb-webdev.de/kjhgFG";"offline";"";"85.214.28.187";"6724";"DE"
"2017-10-20 00:03:33";"C2";"Locky";"lvanwwbyabcfevyi.pw";"http://lvanwwbyabcfevyi.pw/userinfo.php";"offline";"Namecheap";"";"";""
"2017-10-20 00:03:33";"C2";"Locky";"88.214.236.11";"http://88.214.236.11/userinfo.php";"offline";"";"88.214.236.11";"46636";"RU"
"2017-10-18 06:21:44";"C2";"Sage";"mbfce24rgn65bx3g.is0hvt1.com";"http://mbfce24rgn65bx3g.is0hvt1.com";"offline";"Trunkoz Technologies Pvt Ltd. d/b/a OwnRegistrar.com";"162.244.32.173";"14576";"US"
"2017-10-14 12:52:14";"C2";"Locky";"vpuroeit.pw";"http://vpuroeit.pw/upload/_dispatch.php";"offline";"Namecheap";"";"";""
"2017-10-13 14:52:51";"C2";"Sage";"mbfce24rgn65bx3g.0ny42p.com";"http://mbfce24rgn65bx3g.0ny42p.com";"offline";"Web Commerce Communications Limited dba WebNic.cc";"";"";""
"2017-10-13 14:52:51";"C2";"Sage";"mbfce24rgn65bx3g.hp8ewo.net";"http://mbfce24rgn65bx3g.hp8ewo.net";"offline";"PakNIC (Private) Limited";"";"";""
"2017-10-12 05:08:26";"Distribution Site";"Locky";"lacosturera.es";"http://lacosturera.es/cunrb78f";"offline";"";"86.109.170.198";"196713";"ES"
"2017-10-12 05:08:23";"Distribution Site";"Locky";"missiegeslaagd.nl";"http://missiegeslaagd.nl/cunrb78f";"offline";"WebReus";"46.235.40.31";"34233";"NL"
"2017-10-12 05:08:20";"Distribution Site";"Locky";"itsmaterial.us";"http://itsmaterial.us/cunrb78f";"offline";"eNom; LLC";"98.124.252.176";"21740";"US"
"2017-10-12 05:08:14";"Distribution Site";"Locky";"sambad.com.np";"http://sambad.com.np/cunrb78f";"offline";"";"162.222.225.172";"394695";"US"
"2017-10-12 05:07:49";"Distribution Site";"Locky";"fetchstats.net";"http://fetchstats.net/p66/cunrb78f";"offline";"Eranet International Limited";"";"";""
"2017-10-12 05:07:46";"Distribution Site";"Locky";"download.justowin.it";"http://download.justowin.it/cunrb78f";"offline";"ARUBA-REG";"95.110.225.147";"31034";"IT"
"2017-10-12 05:07:42";"Distribution Site";"Locky";"centralbaptistchurchnj.org";"http://centralbaptistchurchnj.org/cunrb78f";"offline";"GoDaddy.com; LLC";"";"";""
"2017-10-12 05:07:38";"Distribution Site";"Locky";"motifahsap.com";"http://motifahsap.com/cunrb78f";"offline";"PDR Ltd. d/b/a PublicDomainRegistry.com";"188.132.180.113";"42910";"TR"
"2017-10-12 05:07:30";"Distribution Site";"Locky";"shamanic-extracts.biz";"http://shamanic-extracts.biz/cunrb78f";"offline";"GoDaddy.com; Inc.";"50.63.202.2";"26496";"US"
"2017-10-12 05:07:27";"Distribution Site";"Locky";"basedow-bilder.de";"http://basedow-bilder.de/cunrb78f";"offline";"";"194.116.187.130";"45031";"DE"
"2017-10-12 05:07:22";"Distribution Site";"Locky";"pacalik.net";"http://pacalik.net/cunrb78f";"offline";"PDR Ltd. d/b/a PublicDomainRegistry.com";"";"";""
"2017-10-12 05:07:19";"Distribution Site";"Locky";"hair-select.jp";"http://hair-select.jp/cunrb78f";"offline";"";"180.222.185.74";"131921";"JP"
"2017-10-11 11:28:18";"Distribution Site";"Locky";"old.tuttoggi.info";"http://old.tuttoggi.info/8y6ghhfg";"offline";"Tucows Domains Inc.";"66.71.182.143";"31034";"IT"
"2017-10-11 11:28:15";"Distribution Site";"Locky";"wiskundebijles.nu";"http://wiskundebijles.nu/8y6ghhfg";"offline";"Key-Systems GmbH";"62.212.95.30";"60781";"NL"
"2017-10-11 11:28:11";"Distribution Site";"Locky";"georginabringas.com";"http://georginabringas.com/8y6ghhfg";"offline";"Tucows Domains Inc.";"40.76.209.29";"8075";"US"
"2017-10-11 11:28:08";"Distribution Site";"Locky";"team-bobcat.org";"http://team-bobcat.org/8y6ghhfg";"offline";"EPAG Domainservices GmbH";"";"";""
"2017-10-11 11:28:05";"Distribution Site";"Locky";"pdj.co.id";"http://pdj.co.id/8y6ghhfg";"offline";"";"104.244.120.69";"22611";"US"
"2017-10-11 11:27:58";"Distribution Site";"Locky";"t-plesk.com";"http://t-plesk.com/8y6ghhfg";"offline";"PDR Ltd. d/b/a PublicDomainRegistry.com";"77.92.99.9";"25145";"TR"
"2017-10-11 11:27:55";"Distribution Site";"Locky";"resortphotographics.com";"http://resortphotographics.com/8y6ghhfg";"offline";"eNom; Inc.";"184.168.221.4";"26496";"US"
"2017-10-11 11:27:51";"Distribution Site";"Locky";"eurecas.org";"http://eurecas.org/8y6ghhfg";"offline";"OnlineNIC Inc.";"188.65.87.2";"42275";"IT"
"2017-10-11 11:27:47";"Distribution Site";"Locky";"highpressurewelding.co.uk";"http://highpressurewelding.co.uk/8y6ghhfg";"offline";"LCN.com Ltd";"35.240.15.72";"15169";"US"
"2017-10-11 11:27:44";"Distribution Site";"Locky";"vithos.de";"http://vithos.de/8y6ghhfg";"offline";"";"87.106.52.12";"8560";"DE"
"2017-10-11 11:27:38";"Distribution Site";"Locky";"maule.biz";"http://maule.biz/8y6ghhfg";"offline";"eNom; LLC";"98.124.251.176";"21740";"US"
"2017-10-11 11:27:34";"Distribution Site";"Locky";"areanuova.it";"http://areanuova.it/8y6ghhfg";"offline";"WIDE-REG";"176.227.173.93";"3313";"IT"
"2017-10-11 11:27:31";"Distribution Site";"Locky";"missinglynxsystems.com";"http://missinglynxsystems.com/8y6ghhfg";"offline";"GoDaddy.com; LLC";"66.36.173.181";"14265";"US"
"2017-10-11 11:27:06";"Distribution Site";"Locky";"fetchstats.net";"http://fetchstats.net/p66/8y6ghhfg";"offline";"Eranet International Limited";"";"";""
"2017-10-11 11:27:01";"Distribution Site";"Locky";"jns.co.th";"http://jns.co.th/8y6ghhfg";"offline";"T.H.NIC Co.; Ltd.";"203.146.43.65";"9891";"TH"
"2017-10-11 10:44:31";"Distribution Site";"Locky";"hellonwheelsthemovie.com";"http://hellonwheelsthemovie.com/09yhb7r5e";"offline";"Tucows Domains Inc.";"66.36.165.149";"14265";"US"
"2017-10-11 10:30:04";"Distribution Site";"Locky";"estudiperceptiva.com";"http://estudiperceptiva.com/09yhb7r5e";"offline";"Arsys Internet; S.L. d/b/a NICLINE.COM";"86.109.170.66";"196713";"ES"
"2017-10-11 10:30:01";"Distribution Site";"Locky";"mh-service.ru";"http://mh-service.ru/09yhb7r5e";"offline";"RU-CENTER-RU";"89.253.235.118";"41535";"RU"
"2017-10-11 10:29:58";"Distribution Site";"Locky";"bit-chasers.com";"http://bit-chasers.com/09yhb7r5e";"offline";"eNom; Inc.";"";"";""
"2017-10-11 10:29:52";"Distribution Site";"Locky";"bjp.co.id";"http://bjp.co.id/09yhb7r5e";"offline";"";"202.169.44.167";"17451";"ID"
"2017-10-11 10:29:45";"Distribution Site";"Locky";"paulcruse.com";"http://paulcruse.com/09yhb7r5e";"offline";"Tucows Domains Inc.";"91.215.186.147";"15510";"GB"
"2017-10-11 10:29:40";"Distribution Site";"Locky";"nsaflow.info";"http://nsaflow.info/p66/09yhb7r5e";"offline";"Eranet International Limited";"";"";""
"2017-10-11 10:29:35";"Distribution Site";"Locky";"monstermx.com";"http://monstermx.com/09yhb7r5e";"offline";"PDR Ltd. d/b/a PublicDomainRegistry.com";"72.34.251.187";"27630";"US"
"2017-10-11 10:29:31";"Distribution Site";"Locky";"suncoastot.com";"http://suncoastot.com/09yhb7r5e";"offline";"eNom; Inc.";"98.124.252.176";"21740";"US"
"2017-10-11 10:29:26";"Distribution Site";"Locky";"logica-info.com";"http://logica-info.com/09yhb7r5e";"offline";"PDR Ltd. d/b/a PublicDomainRegistry.com";"103.58.102.36";"133800";"ID"
"2017-10-10 18:54:10";"Distribution Site";"Locky";"estudiperceptiva.com";"http://estudiperceptiva.com/njhgftrf3";"offline";"Arsys Internet; S.L. d/b/a NICLINE.COM";"86.109.170.66";"196713";"ES"
"2017-10-10 18:53:51";"Distribution Site";"Locky";"monstermx.com";"http://monstermx.com/njhgftrf3";"offline";"PDR Ltd. d/b/a PublicDomainRegistry.com";"72.34.251.187";"27630";"US"
"2017-10-10 18:50:36";"Distribution Site";"Locky";"bjp.co.id";"http://bjp.co.id/njhgftrf3";"offline";"";"202.169.44.167";"17451";"ID"
"2017-10-10 18:50:09";"Distribution Site";"Locky";"nsaflow.info";"http://nsaflow.info/p66/njhgftrf3";"offline";"Eranet International Limited";"";"";""
"2017-10-10 18:50:03";"Distribution Site";"Locky";"paulcruse.com";"http://paulcruse.com/njhgftrf3";"offline";"Tucows Domains Inc.";"91.215.186.147";"15510";"GB"
"2017-10-10 18:50:00";"Distribution Site";"Locky";"suncoastot.com";"http://suncoastot.com/njhgftrf3";"offline";"eNom; Inc.";"98.124.252.176";"21740";"US"
"2017-10-10 18:49:55";"Distribution Site";"Locky";"bit-chasers.com";"http://bit-chasers.com/njhgftrf3";"offline";"eNom; Inc.";"";"";""
"2017-10-10 18:49:49";"Distribution Site";"Locky";"logica-info.com";"http://logica-info.com/njhgftrf3";"offline";"PDR Ltd. d/b/a PublicDomainRegistry.com";"103.58.102.36";"133800";"ID"
"2017-10-10 18:49:40";"Distribution Site";"Locky";"mh-service.ru";"http://mh-service.ru/njhgftrf3";"offline";"RU-CENTER-RU";"89.253.235.118";"41535";"RU"
"2017-10-10 18:49:36";"Distribution Site";"Locky";"hellonwheelsthemovie.com";"http://hellonwheelsthemovie.com/njhgftrf3";"offline";"Tucows Domains Inc.";"66.36.165.149";"14265";"US"
"2017-10-10 18:49:32";"Distribution Site";"Locky";"handhi.com";"http://handhi.com/njhgftrf3";"offline";"Tucows Domains Inc.";"162.213.255.19";"22612";"US"
"2017-10-10 18:49:27";"Distribution Site";"Locky";"m-tensou.net";"http://m-tensou.net/njhgftrf3";"offline";"Tucows Domains Inc.";"202.218.252.73";"2554";"JP"
"2017-10-10 08:55:05";"Distribution Site";"Locky";"henweekendsbirmingham.co.uk";"http://henweekendsbirmingham.co.uk/iugftrs2";"offline";"Pulsant (Scotland) Ltd";"77.111.216.46";"31727";"GB"
"2017-10-10 08:55:02";"Distribution Site";"Locky";"test.sisap.ro";"http://test.sisap.ro/iugftrs2";"offline";"Hostvision SRL";"";"";""
"2017-10-10 08:54:59";"Distribution Site";"Locky";"deltasec.net";"http://deltasec.net/iugftrs2";"online";"CSL Computer Service Langenbach GmbH d/b/a joker.com";"";"";""
"2017-10-10 08:54:53";"Distribution Site";"Locky";"agrourbis.com";"http://agrourbis.com/iugftrs2";"offline";"Arsys Internet; S.L. d/b/a NICLINE.COM";"86.109.170.66";"196713";"ES"
"2017-10-10 08:54:49";"Distribution Site";"Locky";"xploramail.com";"http://xploramail.com/iugftrs2";"offline";"Soluciones Corporativas IP; SL";"";"";""
"2017-10-10 08:54:46";"Distribution Site";"Locky";"mastertenniscoach.com";"http://mastertenniscoach.com/iugftrs2";"offline";"GoDaddy.com; LLC";"67.227.187.239";"32244";"US"
"2017-10-10 08:54:43";"Distribution Site";"Locky";"likiihillschool.com";"http://likiihillschool.com/iugftrs2";"offline";"Tucows Domains Inc.";"88.99.189.251";"24940";"DE"
"2017-10-10 08:54:38";"Distribution Site";"Locky";"axtes.com";"http://axtes.com/iugftrs2";"offline";"OVH";"37.59.210.47";"16276";"FR"
"2017-10-10 08:54:35";"Distribution Site";"Locky";"dueeffepromotion.com";"http://dueeffepromotion.com/iugftrs2";"offline";"eNom; Inc.";"89.96.90.14";"12874";"IT"
